int_rate,dti,fico_range_low,revol_util,annual_inc_log,loan_amnt_log,installment,open_acc,pub_rec,delinq_2yrs,credit_history_years,income_to_loan_ratio,installment_to_income,total_interest_burden,sub_grade_freq,emp_stable,revol_bal_log,annual_inc
9.76,17.55,700.0,35.2,10.491301994830229,8.703838719690246,193.74,9.0,0.0,0.0,14.080766598220396,5.975103734439834,0.06458,588.04,0.06290721186250281,0.0,8.049107721326406,36000.0
11.99,22.75,665.0,37.9,11.082157933374816,8.412054873292933,149.45,6.0,1.0,0.0,11.58384668035592,14.444444444444445,0.027590769230769228,539.55,0.06762525275219052,0.0,8.854236693405742,65000.0
13.44,11.37,670.0,87.8,11.561725152903833,9.952325334619427,482.56,4.0,0.0,0.0,17.828884325804243,5.0,0.05514971428571429,2822.4,0.05088744102448888,1.0,10.561991527152498,105000.0
6.99,10.86,740.0,23.1,11.289794413577894,8.853808274977197,216.11,14.0,0.0,0.0,14.82819986310746,11.428571428571429,0.0324165,489.3,0.030891934396764773,1.0,9.68215486062588,80000.0
12.88,21.17,710.0,35.0,11.407576060361786,9.61587214452889,340.38,14.0,0.0,0.0,16.334017796030118,6.0,0.045384,1932.0,0.06122219725904291,0.0,9.8193447844237,90000.0
18.49,22.96,665.0,27.8,10.545367754151743,8.517393171418904,182.0,8.0,1.0,0.0,14.165639972621491,7.6,0.057473684210526316,924.4999999999999,0.01707481464839362,1.0,8.121480374750751,38000.0
7.89,24.12,730.0,35.6,10.657282884047461,9.04793908261736,265.93,9.0,0.0,0.0,18.913073237508556,5.0,0.07508611764705883,670.65,0.051561446865872836,1.0,9.191768986390747,42500.0
9.17,24.84,710.0,71.1,11.407576060361786,8.987321812850125,255.04,26.0,0.0,0.0,16.418891170431213,11.25,0.03400533333333333,733.6,0.0636935520107841,1.0,10.111030037621687,90000.0
14.48,26.0,685.0,50.1,11.289794413577894,8.294299608857235,137.65,26.0,0.0,0.0,12.24914442162902,20.0,0.0206475,579.2,0.044147382610649294,0.0,9.906134047477034,80000.0
11.48,24.14,670.0,62.6,11.002116507732017,7.783640596221253,79.12,10.0,0.0,0.0,8.0,25.0,0.015824,275.52,0.060435857110761625,1.0,9.506808731708581,60000.0
7.49,20.16,685.0,43.2,11.289794413577894,9.90353755128617,622.04,19.0,0.0,0.0,12.24914442162902,4.0,0.09330599999999999,1498.0,0.03707032127611773,1.0,9.965005892514545,80000.0
13.44,18.2,710.0,83.5,11.362114203075018,10.463131911491967,804.27,17.0,0.0,0.0,20.0,2.4571428571428573,0.11222372093023256,4704.0,0.05088744102448888,1.0,10.598907149201738,86000.0
5.32,8.19,775.0,8.0,11.736077016252437,8.517393171418904,150.58,39.0,0.0,0.0,9.91375770020534,25.0,0.014455680000000002,266.0,0.04785441473826107,1.0,9.564582358673212,125000.0
5.32,17.44,740.0,18.2,11.144980104963402,9.61587214452889,451.73,27.0,0.0,0.0,12.999315537303216,4.6143,0.07831827146045987,798.0,0.04785441473826107,0.0,9.84506363239841,69214.5
13.44,16.91,730.0,19.9,11.082157933374816,9.90353755128617,678.13,13.0,0.0,0.0,26.666666666666668,3.25,0.12519323076923075,2688.0,0.05088744102448888,1.0,9.420196028963456,65000.0
16.59,34.26,685.0,92.5,11.83138646878959,10.463131911491967,862.15,29.0,0.0,1.0,15.247091033538672,3.9285714285714284,0.0752421818181818,5806.5,0.02909458548640755,0.0,11.386715774576441,137500.0
13.99,17.73,675.0,92.8,11.842236406331555,10.463131911491967,1196.05,17.0,0.0,0.0,23.247091033538673,3.9714285714285715,0.10325611510791366,4896.5,0.05571781622107391,0.0,10.793742269859441,139000.0
13.44,29.8,660.0,75.3,10.463131911491967,9.392745258631441,275.75,10.0,1.0,0.0,46.0807665982204,2.9166666666666665,0.09454285714285715,1612.8,0.05088744102448888,0.0,9.403272107882152,35000.0
12.88,19.7,675.0,66.2,10.915106645867503,9.90353755128617,453.84,19.0,0.0,0.0,7.3319644079397674,2.75,0.09901963636363637,2576.0000000000005,0.06122219725904291,0.0,10.277324385186116,55000.0
18.99,32.11,665.0,48.1,11.034905792929415,9.742496866444002,623.99,9.0,0.0,1.0,15.416837782340862,3.6417033773861966,0.12077225806451612,3233.0475,0.015389800044933722,0.0,9.945588728554764,62000.0
11.48,22.98,665.0,99.8,11.148520722969554,8.881975184248867,237.36,8.0,0.0,1.0,20.16700889801506,9.647222222222222,0.0410066225165563,826.56,0.060435857110761625,1.0,9.431481920619719,69460.0
11.48,31.46,685.0,84.6,10.645448706505872,9.105090961257085,296.7,10.0,0.0,0.0,11.247091033538672,4.666666666666667,0.08477142857142857,1033.2,0.060435857110761625,0.0,8.93840040647301,42000.0
11.99,19.65,705.0,27.4,10.736418414365376,9.61587214452889,498.15,10.0,0.0,0.0,7.83025325119781,3.066666666666667,0.12995217391304348,1798.5,0.06762525275219052,0.0,9.564231444538299,46000.0
13.44,29.35,665.0,52.5,10.658129564405668,7.601402334583733,67.82,7.0,0.0,2.0,18.82819986310746,21.268,0.019132969719766784,268.8,0.05088744102448888,0.0,7.789454566086673,42536.0
13.99,33.15,680.0,38.5,11.082157933374816,9.677276802172448,371.05,14.0,0.0,0.0,10.99794661190965,4.075235109717869,0.06850153846153846,2231.405,0.05571781622107391,1.0,9.498072443178005,65000.0
14.85,15.61,780.0,16.6,11.184435286790631,10.450191772337018,819.23,12.0,0.0,0.0,17.998631074606433,2.0839363241678726,0.13653833333333334,5130.675,0.044147382610649294,0.0,9.148358579620302,72000.0
11.48,27.18,670.0,53.4,10.859018228147887,9.61587214452889,494.5,30.0,0.0,0.0,12.914442162902121,3.466666666666667,0.11411538461538462,1722.0,0.060435857110761625,0.0,9.681655640646714,52000.0
6.89,13.29,710.0,80.0,12.100717685412471,10.239995502805316,863.16,16.0,0.0,0.0,21.166324435318277,6.428571428571429,0.057544,1929.2,0.030891934396764773,1.0,11.484811957786423,180000.0
12.88,9.94,690.0,42.8,11.429554725537322,9.392745258631441,272.31,14.0,0.0,0.0,17.50034223134839,7.666666666666667,0.035518695652173915,1545.6,0.06122219725904291,1.0,8.863191340690854,92000.0
11.99,21.51,715.0,64.7,11.23850177707664,9.105090961257085,298.89,8.0,0.0,1.0,11.498973305954825,8.444444444444445,0.04719315789473684,1079.1,0.06762525275219052,1.0,9.666498594399865,76000.0
5.32,3.67,720.0,26.0,11.205054290550551,9.210440366976517,301.15,6.0,0.0,0.0,18.417522245037645,7.35,0.04916734693877551,532.0,0.04785441473826107,1.0,8.831419819090131,73500.0
9.76,11.78,705.0,25.1,11.170449240431308,8.853808274977197,225.09,12.0,0.0,0.0,15.915126625598905,10.142857142857142,0.03804338028169014,683.2,0.06290721186250281,0.0,8.73214326770192,71000.0
13.99,6.38,685.0,32.6,11.350418300109132,9.210440366976517,341.73,6.0,0.0,1.0,12.914442162902121,8.5,0.04824423529411765,1399.0,0.05571781622107391,0.0,7.866338923046544,85000.0
18.99,7.65,720.0,90.7,10.839600519357369,10.146472946063877,661.35,7.0,0.0,0.0,17.08145106091718,2.0,0.15561176470588237,4842.45,0.015389800044933722,1.0,10.612827912990824,51000.0
11.48,19.88,680.0,87.5,10.915106645867503,9.90353755128617,659.33,10.0,0.0,0.0,12.41889117043121,2.75,0.1438538181818182,2296.0,0.060435857110761625,1.0,9.79473239269909,55000.0
18.49,25.45,685.0,89.7,11.429554725537322,8.055475141757274,114.66,9.0,0.0,1.0,11.58384668035592,29.206349206349206,0.014955652173913042,582.435,0.01707481464839362,1.0,7.829232537543592,92000.0
18.99,18.91,670.0,50.5,11.082157933374816,9.392745258631441,311.23,21.0,0.0,0.0,13.418206707734429,5.416666666666667,0.05745784615384615,2278.7999999999997,0.015389800044933722,1.0,9.905385749819208,65000.0
9.8,24.33,710.0,9.4,10.778977123006351,9.210440366976517,321.74,6.0,2.0,0.0,14.499657768651609,4.8,0.080435,980.0,0.06290721186250281,1.0,6.320768294250582,48000.0
13.99,26.31,670.0,82.7,11.711784520403112,9.61587214452889,512.6,19.0,0.0,0.0,18.82819986310746,8.133333333333333,0.05041967213114754,2098.5,0.05571781622107391,0.0,9.827092351282415,122000.0
9.17,25.16,760.0,56.8,10.819798284210286,7.824445930877619,79.7,7.0,0.0,0.0,14.247775496235455,20.0,0.019128,229.25,0.0636935520107841,1.0,10.105080549819894,50000.0
6.49,17.52,695.0,52.2,11.002116507732017,9.105090961257085,275.81,7.0,1.0,0.0,11.416837782340862,6.666666666666667,0.055162,584.1,0.03257694900022467,1.0,8.782936356349264,60000.0
9.17,12.39,730.0,39.1,11.338583982516495,10.150386692204734,533.53,8.0,0.0,0.0,12.501026694045175,3.28125,0.07621857142857143,2347.52,0.0636935520107841,0.0,9.88786617163317,84000.0
17.97,34.32,675.0,38.1,10.396994062531652,9.44943600950432,458.95,21.0,0.0,0.0,11.247091033538672,2.5795275590551183,0.1681135531135531,2282.19,0.023590204448438554,0.0,9.347751727799142,32760.0
13.18,15.06,660.0,74.8,11.034905792929415,9.45727857185611,292.43,11.0,1.0,0.0,15.331964407939767,4.84375,0.056599354838709676,1687.04,0.05088744102448888,1.0,9.167537249650874,62000.0
6.89,28.23,730.0,34.7,11.440365524765756,9.392745258631441,369.93,9.0,0.0,0.0,11.75085557837098,7.75,0.04773290322580645,826.8,0.030891934396764773,0.0,9.488275092973083,93000.0
11.48,11.23,660.0,82.0,10.933124826700707,9.392745258631441,395.6,16.0,1.0,0.0,20.16700889801506,4.666666666666667,0.08477142857142857,1377.6,0.060435857110761625,1.0,9.224243277145174,56000.0
11.99,28.14,680.0,78.2,11.002116507732017,9.546884034617925,464.94,14.0,0.0,0.0,13.333333333333334,4.285714285714286,0.092988,1678.6,0.06762525275219052,1.0,9.495669678844367,60000.0
13.44,11.86,660.0,69.4,11.695255355062795,9.798182590890704,610.32,17.0,1.0,0.0,32.41889117043121,6.666666666666667,0.061032,2419.2,0.05088744102448888,1.0,9.888982866333246,120000.0
11.99,12.55,660.0,38.7,10.950824090522445,8.188966863648876,119.56,12.0,0.0,1.0,16.914442162902123,15.833333333333334,0.025170526315789473,431.64,0.06762525275219052,1.0,7.987184748233473,57000.0
8.49,16.95,690.0,57.7,10.933124826700707,9.61587214452889,473.45,15.0,0.0,2.0,17.752224503764545,3.7333333333333334,0.10145357142857142,1273.5,0.054145135924511346,0.0,8.890961212781146,56000.0
11.99,12.63,665.0,28.2,10.915106645867503,9.648659816955295,514.75,8.0,0.0,1.0,29.752224503764545,3.5483870967741935,0.11230909090909091,1858.45,0.06762525275219052,1.0,8.585412430393381,55000.0
19.99,28.28,665.0,11.0,10.308985993422082,9.005895898094458,302.85,8.0,1.0,0.0,11.498973305954825,3.6809815950920246,0.12114000000000001,1629.185,0.00853740732419681,0.0,7.513709247839705,30000.0
11.99,17.31,675.0,33.7,10.757924157061597,9.210440366976517,332.1,13.0,0.0,0.0,6.165639972621492,4.7,0.08479148936170214,1199.0,0.06762525275219052,1.0,9.212637731024866,47000.0
9.17,3.21,660.0,96.2,11.461642696843066,9.61587214452889,478.19,6.0,1.0,0.0,40.668035592060235,6.333333333333333,0.06040294736842105,1375.5,0.0636935520107841,0.0,9.066700921774572,95000.0
11.99,22.02,675.0,51.6,10.968215530759236,10.085850775128717,533.75,18.0,0.0,1.0,46.332648870636554,2.4166666666666665,0.11043103448275862,2877.6,0.06762525275219052,0.0,9.818256408173468,58000.0
18.99,22.14,665.0,80.8,11.156264806643742,10.288783966353765,762.5,7.0,0.0,2.0,14.99794661190965,2.380952380952381,0.13071428571428573,5583.06,0.013030779600089868,1.0,8.002694162283937,70000.0
9.8,19.95,710.0,27.4,11.002116507732017,9.61587214452889,482.61,14.0,1.0,0.0,28.829568788501028,4.0,0.096522,1470.0,0.06290721186250281,0.0,9.498072443178005,60000.0
10.78,20.28,700.0,78.3,11.156264806643742,9.210440366976517,326.35,25.0,0.0,0.0,13.500342231348391,7.0,0.05594571428571429,1078.0,0.06638957537631993,1.0,9.669346247012378,70000.0
10.64,33.37,735.0,94.8,11.112462823634855,9.210440366976517,325.69,10.0,0.0,0.0,26.913073237508556,6.7,0.05833253731343284,1064.0,0.06638957537631993,1.0,10.109159357938298,67000.0
21.48,29.68,665.0,53.4,11.678448377988165,10.463131911491967,956.35,21.0,0.0,0.0,21.418206707734427,3.3714285714285714,0.09725593220338982,7518.0,0.009660750393170074,0.0,10.919732210768808,118000.0
17.27,6.34,695.0,0.0,11.647465099148372,7.937731775260109,100.21,7.0,0.0,0.0,9.248459958932239,40.857142857142854,0.010511538461538461,483.56,0.02460121321051449,1.0,0.0,114400.0
5.32,13.58,695.0,52.4,11.608244735642321,9.392745258631441,361.38,17.0,0.0,0.0,10.33264887063655,9.166666666666666,0.03942327272727273,638.4,0.04785441473826107,0.0,9.848291917068178,110000.0
13.67,27.11,675.0,86.6,11.156264806643742,10.308985993422082,1020.53,12.0,0.0,0.0,12.0,2.3333333333333335,0.174948,4101.0,0.05571781622107391,0.0,10.310451536768028,70000.0
14.85,22.68,675.0,80.6,11.918397239722838,10.203629181337648,640.21,18.0,0.0,0.0,11.247091033538672,5.555555555555555,0.0512168,4009.5,0.044147382610649294,1.0,10.221213746336286,150000.0
17.57,26.38,710.0,15.2,11.461642696843066,7.824445930877619,89.85,18.0,0.0,1.0,13.828884325804244,38.0,0.011349473684210526,439.25,0.023590204448438554,1.0,8.855663430700124,95000.0
12.88,13.81,680.0,13.2,10.809748150372926,8.517393171418904,168.19,7.0,0.0,0.0,19.750855578370977,9.9,0.040773333333333335,644.0000000000001,0.06122219725904291,1.0,7.132497551660044,49500.0
15.77,13.79,685.0,77.5,12.100717685412471,10.308985993422082,1051.31,9.0,0.0,2.0,24.334017796030118,6.0,0.07008733333333333,4731.0,0.03538530667265783,0.0,11.484811957786423,180000.0
9.17,15.67,685.0,38.1,10.915106645867503,8.517393171418904,159.4,24.0,2.0,0.0,14.751540041067761,11.0,0.03477818181818182,458.5,0.0636935520107841,1.0,9.453286550586572,55000.0
21.99,19.24,690.0,66.4,11.511224018330472,7.824445930877619,95.47,10.0,0.0,0.0,16.999315537303218,39.9316,0.01147602400104178,549.7499999999999,0.006066052572455628,1.0,9.00859131751613,99829.0
9.17,26.37,670.0,35.0,11.51293546492023,9.90353755128617,637.58,23.0,0.0,0.0,9.500342231348391,5.0,0.0765096,1834.0,0.0636935520107841,1.0,10.136462615763627,100000.0
13.44,10.9,740.0,30.4,11.695255355062795,10.463131911491967,804.27,12.0,1.0,0.0,21.585215605749486,3.4285714285714284,0.080427,4704.0,0.05088744102448888,1.0,9.518486617560317,120000.0
21.48,38.5699,660.0,40.8,10.819798284210286,10.043292972227004,628.46,10.0,0.0,2.0,9.828884325804244,2.1739130434782608,0.1508304,4940.4,0.009660750393170074,0.0,9.254739959272866,50000.0
21.48,20.14,710.0,76.6,11.338583982516495,10.183993941238814,723.41,8.0,0.0,0.0,7.915126625598905,3.1728045325779037,0.10334428571428571,5686.83,0.009660750393170074,0.0,9.87194528452625,84000.0
13.67,16.0,695.0,92.5,12.154784614286667,10.463131911491967,1190.62,15.0,0.0,0.0,22.080766598220396,5.428571428571429,0.07519705263157894,4784.5,0.05571781622107391,0.0,11.484811957786423,190000.0
9.17,6.17,660.0,83.2,11.695255355062795,9.210440366976517,318.79,10.0,0.0,1.0,6.080766598220397,12.0,0.031879000000000005,917.0,0.0636935520107841,0.0,9.06589246761031,120000.0
9.17,21.34,680.0,84.8,11.141876276228,9.305741456739435,350.67,9.0,0.0,0.0,11.247091033538672,6.2727272727272725,0.06098608695652174,1008.7,0.0636935520107841,1.0,9.004299728561636,69000.0
16.55,24.0,660.0,69.5,10.404293143019792,7.824445930877619,88.58,7.0,1.0,0.0,12.0,13.2,0.03221090909090909,413.75,0.02909458548640755,1.0,9.04617302576227,33000.0
11.99,14.2,705.0,78.0,11.626263078808801,10.463131911491967,1162.34,6.0,0.0,0.0,10.33264887063655,3.2,0.12453642857142855,4196.5,0.06762525275219052,0.0,10.291195939055033,112000.0
23.99,34.43,675.0,80.2,11.06665398721974,10.188704088048116,765.08,16.0,0.0,0.0,10.247775496235455,2.406015037593985,0.1434525,6381.34,0.004156369355201079,1.0,10.292382802315128,64000.0
13.99,8.7,690.0,62.8,11.561725152903833,9.90353755128617,465.27,15.0,0.0,0.0,13.166324435318275,5.25,0.05317371428571428,2798.0,0.05571781622107391,1.0,10.023490344930824,105000.0
12.88,18.05,680.0,44.5,11.289794413577894,8.517393171418904,168.19,18.0,0.0,0.0,22.16563997262149,16.0,0.025228499999999997,644.0000000000001,0.06122219725904291,1.0,9.389323027504624,80000.0
10.78,22.99,670.0,73.9,11.156264806643742,10.308985993422082,979.04,11.0,0.0,0.0,17.50034223134839,2.3333333333333335,0.16783542857142858,3234.0,0.06638957537631993,1.0,10.420583476815478,70000.0
9.17,9.05,680.0,63.0,11.156264806643742,9.798182590890704,573.83,9.0,0.0,0.0,10.913073237508556,3.888888888888889,0.09837085714285715,1650.6,0.0636935520107841,0.0,9.921229234012285,70000.0
10.78,17.4,660.0,25.5,11.156264806643742,9.036106025364846,274.14,12.0,0.0,0.0,7.3319644079397674,8.333333333333334,0.04699542857142857,905.52,0.06638957537631993,0.0,8.882391706295847,70000.0
7.49,25.65,715.0,33.2,11.225256725762893,9.798182590890704,559.83,12.0,0.0,0.0,14.751540041067761,4.166666666666667,0.08957280000000001,1348.2,0.03707032127611773,1.0,8.95660873889395,75000.0
11.48,20.06,720.0,37.1,10.736418414365376,9.575052927597383,316.55,17.0,0.0,0.0,6.913073237508556,3.1944444444444446,0.08257826086956521,1653.12,0.060435857110761625,0.0,8.70267641154777,46000.0
8.49,20.12,665.0,92.1,10.308985993422082,9.392745258631441,378.76,7.0,0.0,1.0,20.66803559206023,2.5,0.151504,1018.8,0.054145135924511346,0.0,9.513920399580737,30000.0
7.49,15.15,765.0,34.8,11.580593459194764,10.085850775128717,746.44,13.0,0.0,0.0,31.416837782340863,4.458333333333333,0.0837128971962617,1797.6,0.03707032127611773,1.0,10.068790104160488,107000.0
5.32,6.65,810.0,13.5,11.80560254159177,9.392745258631441,361.38,6.0,0.0,0.0,16.914442162902123,11.166666666666666,0.03236238805970149,638.4,0.04785441473826107,1.0,10.601099750055232,134000.0
12.88,13.21,670.0,52.0,11.451060699493427,9.61587214452889,504.55,19.0,2.0,0.0,17.998631074606433,6.266666666666667,0.06441063829787234,1932.0,0.06122219725904291,1.0,9.344171719609703,94000.0
16.59,15.68,660.0,58.5,11.373674891823535,10.071160676324263,582.57,15.0,0.0,0.0,20.418891170431213,3.678646934460888,0.0803544827586207,3923.535,0.02909458548640755,1.0,9.181632207839439,87000.0
9.8,26.26,720.0,28.5,10.373522431293592,8.853808274977197,225.22,10.0,0.0,0.0,13.828884325804244,4.571428571428571,0.0844575,686.0,0.06290721186250281,0.0,8.496378051702317,32000.0
12.88,29.13,665.0,73.7,11.695255355062795,9.798182590890704,605.46,9.0,0.0,5.0,38.913073237508556,6.666666666666667,0.060546,2318.4,0.06122219725904291,1.0,11.484811957786423,120000.0
16.59,17.26,675.0,60.7,11.082157933374816,9.210440366976517,354.5,10.0,0.0,0.0,12.0,6.5,0.06544615384615385,1659.0,0.02909458548640755,1.0,8.996404301412886,65000.0
9.17,18.36,665.0,60.2,10.645448706505872,9.036106025364846,267.79,11.0,0.0,0.0,13.752224503764545,5.0,0.07651142857142858,770.28,0.0636935520107841,0.0,8.585972706811063,42000.0
11.99,12.48,670.0,39.6,10.819798284210286,9.61587214452889,333.6,17.0,0.0,0.0,12.58590006844627,3.3333333333333335,0.080064,1798.5,0.06762525275219052,0.0,9.581490049669227,50000.0
17.57,9.54,665.0,16.8,11.678448377988165,10.181157167204903,664.23,7.0,0.0,0.0,11.416837782340862,4.46969696969697,0.06754881355932203,4638.48,0.023590204448438554,1.0,7.988542982737695,118000.0
11.22,6.92,760.0,20.3,12.44890509218313,10.308985993422082,985.29,4.0,0.0,0.0,12.334017796030116,11.666666666666666,0.033781371428571426,3366.0,0.060435857110761625,1.0,8.02322468471667,254969.99999999936
13.18,29.64,775.0,1.1,9.488047863280759,8.46611040118692,160.46,13.0,0.0,0.0,32.24914442162902,2.778947368421053,0.1458727272727273,626.05,0.05088744102448888,0.0,5.438079308923196,13200.0
7.91,28.73,685.0,60.3,11.251573687764477,9.305741456739435,344.25,11.0,0.0,2.0,11.75085557837098,7.0,0.05364935064935065,870.1,0.051561446865872836,0.0,9.298351249298896,77000.0
9.17,23.15,695.0,26.4,11.350418300109132,10.239995502805316,583.55,44.0,0.0,0.0,17.166324435318277,3.0357142857142856,0.0823835294117647,2567.6,0.0636935520107841,1.0,10.069806751852576,85000.0
11.99,21.15,720.0,81.0,10.518700218288165,8.612685172875459,182.66,7.0,0.0,0.0,13.166324435318275,6.7272727272727275,0.05924108108108108,659.45,0.06762525275219052,0.0,8.685246776412487,37000.0
12.88,16.63,695.0,14.6,10.491301994830229,8.517393171418904,168.19,5.0,0.0,0.0,21.828884325804243,7.2,0.05606333333333333,644.0000000000001,0.06122219725904291,0.0,7.1808311990445555,36000.0
5.32,0.75,705.0,13.3,11.289794413577894,8.517393171418904,150.58,7.0,0.0,0.0,12.24914442162902,16.0,0.022587,266.0,0.04785441473826107,0.0,7.496652438168283,80000.0
8.38,22.2,675.0,74.4,11.0186455364637,9.210440366976517,315.12,10.0,0.0,0.0,6.913073237508556,6.1,0.06199081967213115,838.0000000000001,0.054145135924511346,1.0,10.300382709961225,61000.0
9.8,18.91,805.0,26.5,10.505094936455558,9.392745258631441,253.79,10.0,0.0,0.0,35.66598220396988,3.0416666666666665,0.08343780821917808,1176.0000000000002,0.06290721186250281,1.0,8.689632748355741,36500.0
15.77,24.05,695.0,41.8,11.289169226001263,9.61587214452889,362.95,16.0,0.0,0.0,13.500342231348391,5.33,0.054476547842401496,2365.5,0.03538530667265783,0.0,8.443546651247939,79950.0
19.48,7.04,660.0,18.0,12.388398368982115,8.79497643168877,243.54,10.0,5.0,2.0,13.333333333333334,36.36363636363637,0.012177,1285.68,0.013143113906987193,0.0,7.380879035564116,240000.0
6.49,15.57,730.0,21.7,11.338583982516495,9.116139576577355,278.87,12.0,0.0,0.0,9.248459958932239,9.23076923076923,0.03983857142857143,590.59,0.03257694900022467,0.0,9.060795734696166,84000.0
5.32,8.68,780.0,2.2,11.002116507732017,8.517393171418904,150.58,15.0,0.0,0.0,12.41889117043121,12.0,0.030116000000000004,266.0,0.04785441473826107,0.0,7.60489448081162,60000.0
12.59,21.38,660.0,37.2,11.082157933374816,8.699681400989514,200.99,25.0,1.0,0.0,24.418891170431213,10.833333333333334,0.037105846153846156,755.4,0.06122219725904291,0.0,9.140561477368266,65000.0
23.13,38.5699,680.0,94.6,10.596659732783579,9.77571099759397,682.49,13.0,0.0,0.0,28.0,2.272727272727273,0.20474699999999998,4070.88,0.006066052572455628,0.0,10.490384933253363,40000.0
